Symbol,Title,Source,URL,Timestamp,Polarity,Compound,Sentiment_Label,Text_Length,Full_Text
AAPL,MSFT vs,Google News,https://news.google.com/rss/articles/CBMiugFBVV95cUxQdnZNZkJ5a0Y2bUdLMWlDUGh0bWhTRHBrN3JHZHFDRkFvdS04eGhnamxHbFpNR00yeUZKWThiOGdESzRhMVlzQVpkZ183UGJ3NEg2emcxa3dkd01QTW1DQkpDVGdWenF1aTdQWTFCZUtWUlVuV0pQYkxiYzNXMzdTd1NIbmRkcEpPMVQyay1lTmdhOWNlNTlabDJ3THVfUWxrNzBfWHI2YnpoWllsMDIzMk5lN1d2ZEEyeEE?oc=5,2025-09-01T18:52:25,0.0,0.0,Neutral,209,"MSFT vs. AAPL vs. AMZN: Which Mega-Cap Tech Stock Is the Best Pick, According to Wall Street? - TipRanks. MSFT vs. AAPL vs. AMZN: Which Mega-Cap Tech Stock Is the Best Pick, According to Wall Street?  TipRanks"
AAPL,Apple (AAPL) Stock Sees Trading Spike on Product Buzz and Strong Earnings - CarbonCredits,Google News,https://news.google.com/rss/articles/CBMinwFBVV95cUxQRkFiNHRIMnlyOEpPTXZUNWJ0cW9jeC02bW90ekdUVm1WcDNpbThxSTVIWmtCeVJCT3FYNnZyVVMzX045UjFuY1gyOXJIZjJyenNJUTBsM1pYeFBMQm1sQXBiSVNVbWNhN20xbGVfLUdzY2U2dmRsNGZ4ZDlaZGtVMGx4N1NpelNOM01CSEpRb1d4dWVYMVBwaVJYMDZIMXc?oc=5,2025-08-29T16:24:04,0.6264,0.7829,Very Positive,187,Apple (AAPL) Stock Sees Trading Spike on Product Buzz and Strong Earnings - CarbonCredits.com. Apple (AAPL) Stock Sees Trading Spike on Product Buzz and Strong Earnings  CarbonCredits.com
AAPL,Will Roundhill Etf Trust Roundhill Aapl Weeklypay Etf see short term momentum - 2025 Stock Rankings & Daily Momentum Trading Reports - Newser,Google News,https://news.google.com/rss/articles/CBMirAFBVV95cUxQSkFnSFFOMWFZQ2ZVTW90amMzNG1tcmtnZGstNm9lNURqaG1Rb0w0cGlNLUVtSlpGLTd0cGc0UlEyX20wSHp1SWpTaTF0ajc4VjZXLWxyRlBaM19qMVBaNV9NbHpwZmFfMUQ0U3VRSnoxc29kOWJLcUZ1OHBRZThfbmFIY2tVbGE0UVNmU05NUzRMelV6Z3dWcHhPNFlYMGxkQkNJNE90Q2pWdW5K?oc=5,2025-09-01T09:27:11,0.0,0.0,Neutral,283,Will Roundhill Etf Trust Roundhill Aapl Weeklypay Etf see short term momentum - 2025 Stock Rankings & Daily Momentum Trading Reports - Newser. Will Roundhill Etf Trust Roundhill Aapl Weeklypay Etf see short term momentum - 2025 Stock Rankings & Daily Momentum Trading Reports  Newser
AAPL,"Apple (AAPL) Stock Quotes, Company News And Chart Analysis - Investor's Business Daily",Google News,https://news.google.com/rss/articles/CBMimAFBVV95cUxPSGNhelByVDlqTl9VZWRUUDhacVp6bW9OSGJIM3VGRUllM1ZYVU5zUlU2MWwwNU8zVEZoTjlKN2JTZTc1U3RuSGtCazlYV05hZDkwQTNTSE9penJ1MGJ4QzY5VXlCQ1d5VTlXelF1anVuM2pJTEFRWjZHRkswbDFrbzViNkVVSzh3THZpX2NHWXNkR3RzcVNqMA?oc=5,2025-08-29T17:44:00,0.0,0.0,Neutral,173,"Apple (AAPL) Stock Quotes, Company News And Chart Analysis - Investor's Business Daily. Apple (AAPL) Stock Quotes, Company News And Chart Analysis  Investor's Business Daily"
AAPL,"APPLE INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Investigates the Officers and Directors of Apple Inc",Google News,https://news.google.com/rss/articles/CBMirgJBVV95cUxNNFNsbmY5N0lKazNIcTRoMGw0RWZqRkRjTWZFZzlxTjcxVWt5Vk9oVnlCdHZ5ampGdDBnVzcydk9NVGZsRnUyTW9IRnlkaXRHU2owSkV3Z0FXdWpUeEJMNkREWF9RaTBLaWZ4d2ZnVGhCNUJVUVpQSF9CMFdTOUFiQ0dsUWtIQzBYNWhOYTJ1MGFGeEVTR0hiRXEyMFBPZlgzQnFuc3JnbkVzZmg2aXZGVTI3bFAxdzVzSklyN0cwUGVCd3BrNUhCUDgzX1o2LXhybHRrUzRiSW9jd2Vvcm42UjEzaTNmZEQxa2RsNWtwV3NjWE1jd1NaMVAzODJfY2hoZG5KT3ZuWm0wZHdpNUdrdWJTVko4akk2Z05IdTVkWXZNRy15ei0tT1pfR1EyUQ?oc=5,2025-08-29T21:33:00,0.0,0.0,Neutral,331,"APPLE INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Investigates the Officers and Directors of Apple Inc. - AAPL - Morningstar. APPLE INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Investigates the Officers and Directors of Apple Inc. - AAPL  Morningstar"
AAPL,The Stocks Warren Buffett Is Betting Big on in 2025 - Investopedia,Google News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQaktYZFFFb2JmbU9Eb1NRRUYwcTVDZW1BbUs3MjdpMlQ3X29JcGNwZ2ZuMzhVT3JxYTBqSUpjOEZtUGotV2ZNVjdpQl9ISkczTmFNSmdGSHZzSjIyMGZxaV9pWlJvTDhocUQyamFSV1FBRFlEYkNWTlZhaUltOHpIUlVzOHRZd2tpSU5MZ0pDT0gtWUk?oc=5,2025-08-28T13:18:45,0.4,0.36,Positive,133,The Stocks Warren Buffett Is Betting Big on in 2025 - Investopedia. The Stocks Warren Buffett Is Betting Big on in 2025  Investopedia
AAPL,Apple Inc (AAPL) Increases its Total Investment to $600 billion to Expand its Manufacturing in the United States - Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiggFBVV95cUxPVUh1blVHdUlkM1MzaEpvUEstRl9KTkhvY1p6NHNmTEhWTm5Wdm4yVGQ5c2NMUWhNVVNCRW9pampJdndmY3JILVVua1VvWXF5RE5INEFMSmxGc0Jrc05HZVM4eHJBSzBZR0xRUUxtaG9maFRCZGlXd1U4T2RuN1JJd3VR?oc=5,2025-08-11T07:00:00,0.7536,0.9419,Very Positive,257,Apple Inc (AAPL) Increases its Total Investment to $600 billion to Expand its Manufacturing in the United States - Yahoo Finance. Apple Inc (AAPL) Increases its Total Investment to $600 billion to Expand its Manufacturing in the United States  Yahoo Finance
AAPL,"Earnings live: Nvidia stock falls on data center revenue miss, Snowflake pops, CrowdStrike drops - Yahoo Finance",Google News,https://news.google.com/rss/articles/CBMiugFBVV95cUxOa0hnMl8tbGpZZ05VMVRSWmk4RjlHMTdCVW1RZDdNb01NWnJIWXB6RXFGcVhHQW8yc1hnRUZNbk1ZaExvajJtSExxNmZNc1BJMDNxSGE4MHRMdmRNd09jQUFwWW1aZ041dVNTTEN4X2xQSzNOcy1jRmVLanFlaG92WTlyX1Jld09NUVl3MHk2cTRhLVhKNFdZT0RTTFF6R1Y3MHZBRHRKSFFVT3VYQ3lyYXQ5WkZMbm4zR3c?oc=5,2025-08-28T14:32:33,-0.7,-0.63,Negative,225,"Earnings live: Nvidia stock falls on data center revenue miss, Snowflake pops, CrowdStrike drops - Yahoo Finance. Earnings live: Nvidia stock falls on data center revenue miss, Snowflake pops, CrowdStrike drops  Yahoo Finance"
AAPL,Apple reports biggest revenue growth since December 2021 - CNBC,Google News,https://news.google.com/rss/articles/CBMie0FVX3lxTE1pLVBUN25LREp1Y1hqMjVfZUlOWllzNUFaZEJmWVdfSXozWDV5c2F5NW9uYnBXb3FDd0V6M01RVmpWaXJVQjQtY1J4TmE2Rzl0bnpHdDNhX1dKWF9GRWI2Ni1KZm40RF82LXdQdXlEaXZ6Y0hWRVNOUzFaY9IBgAFBVV95cUxNMzVkTGQyd0NINmhGM0JfX1RLTWVOV3NPai1BcnFlRGtmaXltUnNEdHpXU1Q5QmpoWmlDYUZlY2RNb000VnRGUjZVd09xNHdZNFRyZlpaS1h0ancyZG9sRktRRGFkaXRPbnhiWHZBZWc5RG1ENWpXaWpaME5OQVFtWg?oc=5,2025-07-31T07:00:00,0.0,0.0,Neutral,127,Apple reports biggest revenue growth since December 2021 - CNBC. Apple reports biggest revenue growth since December 2021  CNBC
AAPL,Wall Street Sticks With Apple (AAPL) as Earnings and AI Questions Loom - MSN,Google News,https://news.google.com/rss/articles/CBMi-gJBVV95cUxPRGJTakhwcGl6ZFdvX2FxdE5GaG9PMENqRWhveGFVMWpod2FrZk5rcWltYjBjQkJFai11ejZIaWVxSUxBcFJ5U01uZkpCOFpLTEtFN1lGUmRHanV2dXhPeGxqdGVqTExzaHJNdmk3QlBVUEFBYklpVFFnWWxMV3U5WF9JY3pDWGJidnM0NXJoVmNqcFFtQ3Exa05rckVmS2d5UUFSckJBSmVVeGtqOUx1bmpwODZtcllETVZsWFdGdWZKOVpCak5tTjE5bE1IeWZhTkNBN01nRUo3UjZ3NmJZNEhvRGdiOFkyZjRLenQ5ZWNvbVZaaGlzN053dmJDWmlMcUxHeVJEdmpPOXFUajZFV3hpa2w5UTUyTVVHS2xQYi1PYmpvTjBQcnFOanBFOU1LVnZkY1BEUENRdk5vUjVIaVJ5djl0U20xUE5ITXd2SVNLZnZUNUJIVjl6NVl0SkpoU1hvVVA5VndQazgtVGd6Uk5YdzlLN3VMcXc?oc=5,2025-08-30T23:22:09,0.0,0.0,Neutral,153,Wall Street Sticks With Apple (AAPL) as Earnings and AI Questions Loom - MSN. Wall Street Sticks With Apple (AAPL) as Earnings and AI Questions Loom  MSN
